id_tenrac,nom,prenom,courriel,telephone,adresse_postale,id_grade,id_entretien
801,Martel,Thierry,thierry.martel801@amu.fr,0600000801,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.7651, 43.893, NULL), NULL, NULL)",6,76
802,Boyer,Gerard,gerard.boyer802@amu.fr,0600000802,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.3634, 43.7295, NULL), NULL, NULL)",4,33
803,Leroy,Paul,paul.leroy803@amu.fr,0600000803,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.1942, 43.5027, NULL), NULL, NULL)",4,40
804,Meunier,Helene,helene.meunier804@amu.fr,0600000804,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.1176, 43.7407, NULL), NULL, NULL)",3,2
805,Fontaine,Chantal,chantal.fontaine805@amu.fr,0600000805,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.7435, 43.0802, NULL), NULL, NULL)",1,50
806,Lecomte,Raphael,raphael.lecomte806@amu.fr,0600000806,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.959, 43.9162, NULL), NULL, NULL)",4,73
807,Leclerc,Valerie,valerie.leclerc807@amu.fr,0600000807,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.7228, 43.0779, NULL), NULL, NULL)",1,23
808,Chevalier,Myriam,myriam.chevalie808@amu.fr,0600000808,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.8776, 43.0477, NULL), NULL, NULL)",5,65
809,Morancey,Herve,herve.morancey809@amu.fr,0600000809,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.7455, 43.5123, NULL), NULL, NULL)",5,38
810,Lemaire,Julie,julie.lemaire810@amu.fr,0600000810,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.9271, 43.6054, NULL), NULL, NULL)",3,12
811,Lefebvre,Marina,marina.lefebvre811@amu.fr,0600000811,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.7833, 43.4813, NULL), NULL, NULL)",2,22
812,Gagnon,Michel,michel.gagnon812@amu.fr,0600000812,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.4699, 43.6371, NULL), NULL, NULL)",1,37
813,White,Laurent,laurent.white813@amu.fr,0600000813,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.8964, 43.3884, NULL), NULL, NULL)",5,52
814,Hitier,Romain,romain.hitier814@amu.fr,0600000814,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.5042, 43.4212, NULL), NULL, NULL)",4,30
815,Leclerc,Claire,claire.leclerc815@amu.fr,0600000815,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.6069, 43.4001, NULL), NULL, NULL)",5,21
816,Laverand,Mickael,mickael.laverand816@amu.fr,0600000816,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.9031, 43.146, NULL), NULL, NULL)",6,47
817,Gomez,Karine,karine.gomez817@amu.fr,0600000817,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.7046, 43.5471, NULL), NULL, NULL)",1,15
818,Vidal,Magali,magali.vidal818@amu.fr,0600000818,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.9919, 43.5328, NULL), NULL, NULL)",6,35
819,Dumont,Emma,emma.dumont819@amu.fr,0600000819,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.5977, 43.4423, NULL), NULL, NULL)",4,7
820,Perrin,Ines,ines.perrin820@amu.fr,0600000820,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.0265, 43.8931, NULL), NULL, NULL)",4,59
821,Albertos,Manon,manon.albertos821@amu.fr,0600000821,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.0082, 43.3166, NULL), NULL, NULL)",5,16
822,Gagnon,Olivier,olivier.gagnon822@amu.fr,0600000822,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.1417, 43.3454, NULL), NULL, NULL)",3,47
823,Bouchard,Jacqueline,jacqueli.bouchard823@amu.fr,0600000823,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.7304, 43.9333, NULL), NULL, NULL)",5,42
824,White,Enzo,enzo.white824@amu.fr,0600000824,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.9394, 43.7015, NULL), NULL, NULL)",5,80
825,Guillaume,Marianne,marianne.guillaum825@amu.fr,0600000825,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.7711, 43.0215, NULL), NULL, NULL)",4,18
826,Gingras,Rose,rose.gingras826@amu.fr,0600000826,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.7686, 43.1482, NULL), NULL, NULL)",5,66
827,Moreau,Sylvain,sylvain.moreau827@amu.fr,0600000827,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.5925, 43.9869, NULL), NULL, NULL)",2,24
828,Mouse,Paul,paul.mouse828@amu.fr,0600000828,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.3259, 43.0523, NULL), NULL, NULL)",4,54
829,Bouchard,Francois,francois.bouchard829@amu.fr,0600000829,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.4884, 43.683, NULL), NULL, NULL)",4,66
830,Hitier,Monique,monique.hitier830@amu.fr,0600000830,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.261, 43.9104, NULL), NULL, NULL)",2,30
831,Mouse,Christophe,christop.mouse831@amu.fr,0600000831,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.0951, 43.0498, NULL), NULL, NULL)",3,23
832,Lucas,Paul,paul.lucas832@amu.fr,0600000832,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.3949, 43.1902, NULL), NULL, NULL)",4,10
833,Vidal,Hugo,hugo.vidal833@amu.fr,0600000833,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.5358, 43.6702, NULL), NULL, NULL)",1,45
834,Scila,Alexandre,alexandr.scila834@amu.fr,0600000834,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.9334, 43.6948, NULL), NULL, NULL)",4,55
835,Bonnet,Mickey,mickey.bonnet835@amu.fr,0600000835,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.047, 43.8852, NULL), NULL, NULL)",5,23
836,Fournier,Herve,herve.fournier836@amu.fr,0600000836,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.7224, 43.9867, NULL), NULL, NULL)",1,72
837,Legrand,Nate,nate.legrand837@amu.fr,0600000837,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.6509, 43.0944, NULL), NULL, NULL)",2,28
838,Salamanca,Christophe,christop.salamanc838@amu.fr,0600000838,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.295, 43.2075, NULL), NULL, NULL)",1,74
839,Pelletier,Nate,nate.pelletie839@amu.fr,0600000839,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.3795, 43.2243, NULL), NULL, NULL)",2,53
840,Lemaire,Rene,rene.lemaire840@amu.fr,0600000840,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.5793, 43.472, NULL), NULL, NULL)",3,77
841,Perrin,Didier,didier.perrin841@amu.fr,0600000841,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.3613, 43.6209, NULL), NULL, NULL)",5,15
842,Morancey,Mathias,mathias.morancey842@amu.fr,0600000842,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.2486, 43.9294, NULL), NULL, NULL)",1,34
843,Francois,Younes,younes.francois843@amu.fr,0600000843,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.0345, 43.1426, NULL), NULL, NULL)",4,74
844,Laurent,Sarah,sarah.laurent844@amu.fr,0600000844,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.1973, 43.971, NULL), NULL, NULL)",3,75
845,Renaud,Eric,eric.renaud845@amu.fr,0600000845,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.8277, 43.4308, NULL), NULL, NULL)",2,6
846,Nedjar,Sylvain,sylvain.nedjar846@amu.fr,0600000846,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.215, 43.3678, NULL), NULL, NULL)",3,16
847,Tremblay,Daniel,daniel.tremblay847@amu.fr,0600000847,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.3223, 43.8713, NULL), NULL, NULL)",3,72
848,Gagnon,Julie,julie.gagnon848@amu.fr,0600000848,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.594, 43.4665, NULL), NULL, NULL)",1,56
849,Leroy,Laurence,laurence.leroy849@amu.fr,0600000849,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.3358, 43.9762, NULL), NULL, NULL)",6,2
850,Chevalier,Anne,anne.chevalie850@amu.fr,0600000850,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.2189, 43.098, NULL), NULL, NULL)",2,75
851,Bilar,Lucas,lucas.bilar851@amu.fr,0600000851,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.979, 43.4785, NULL), NULL, NULL)",1,47
852,Laverand,Cecile,cecile.laverand852@amu.fr,0600000852,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.6704, 43.2729, NULL), NULL, NULL)",2,31
853,Bonnet,Romain,romain.bonnet853@amu.fr,0600000853,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.2044, 43.1846, NULL), NULL, NULL)",2,7
854,Lafayette,Sylvain,sylvain.lafayett854@amu.fr,0600000854,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.3412, 43.484, NULL), NULL, NULL)",1,54
855,Roy,Robert,robert.roy855@amu.fr,0600000855,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.5185, 43.4554, NULL), NULL, NULL)",2,22
856,Fournier,Maryse,maryse.fournier856@amu.fr,0600000856,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.4445, 43.2452, NULL), NULL, NULL)",4,36
857,Masson,Leo,leo.masson857@amu.fr,0600000857,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.6494, 43.6308, NULL), NULL, NULL)",6,42
858,Gingras,Nicole,nicole.gingras858@amu.fr,0600000858,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.2066, 43.6919, NULL), NULL, NULL)",2,54
859,Garnier,Marina,marina.garnier859@amu.fr,0600000859,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.6245, 43.4399, NULL), NULL, NULL)",5,12
860,Lavoie,Thomas,thomas.lavoie860@amu.fr,0600000860,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.2165, 43.8472, NULL), NULL, NULL)",1,27
861,Perrin,Julien,julien.perrin861@amu.fr,0600000861,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.5772, 43.1872, NULL), NULL, NULL)",6,20
862,Laurent,Lina,lina.laurent862@amu.fr,0600000862,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.9153, 43.0558, NULL), NULL, NULL)",2,8
863,Roy,Evelyne,evelyne.roy863@amu.fr,0600000863,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.4786, 43.1187, NULL), NULL, NULL)",2,32
864,Hitier,Christelle,christel.hitier864@amu.fr,0600000864,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.2171, 43.2179, NULL), NULL, NULL)",5,49
865,Agostinelli,Lina,lina.agostine865@amu.fr,0600000865,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.327, 43.4128, NULL), NULL, NULL)",4,8
866,Dumont,Olivier,olivier.dumont866@amu.fr,0600000866,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.6254, 43.2095, NULL), NULL, NULL)",6,69
867,Poirier,Roland,roland.poirier867@amu.fr,0600000867,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.3238, 43.3168, NULL), NULL, NULL)",5,69
868,Renaud,Michele,michele.renaud868@amu.fr,0600000868,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.3085, 43.0686, NULL), NULL, NULL)",1,57
869,Dubois,Chloe,chloe.dubois869@amu.fr,0600000869,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.3243, 43.7079, NULL), NULL, NULL)",3,75
870,Gomez,Josiane,josiane.gomez870@amu.fr,0600000870,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.9194, 43.0129, NULL), NULL, NULL)",4,51
871,Lemaire,Chantal,chantal.lemaire871@amu.fr,0600000871,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.6772, 43.0671, NULL), NULL, NULL)",5,45
872,Salamanca,David,david.salamanc872@amu.fr,0600000872,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.0811, 43.0016, NULL), NULL, NULL)",1,13
873,Monnier,Chantal,chantal.monnier873@amu.fr,0600000873,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.3537, 43.6619, NULL), NULL, NULL)",3,6
874,Boucher,Jeanne,jeanne.boucher874@amu.fr,0600000874,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.8114, 43.5792, NULL), NULL, NULL)",1,2
875,Lambert,Julien,julien.lambert875@amu.fr,0600000875,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.0419, 43.8526, NULL), NULL, NULL)",3,69
876,Navarro,Rodolphe,rodolphe.navarro876@amu.fr,0600000876,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.825, 43.1431, NULL), NULL, NULL)",5,80
877,Morin,Valerie,valerie.morin877@amu.fr,0600000877,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.7665, 43.9311, NULL), NULL, NULL)",5,46
878,Leroy,Mathias,mathias.leroy878@amu.fr,0600000878,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.5632, 43.0309, NULL), NULL, NULL)",1,68
879,Higueurs,Aurelie,aurelie.higueurs879@amu.fr,0600000879,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.3861, 43.053, NULL), NULL, NULL)",6,9
880,Perrin,Robert,robert.perrin880@amu.fr,0600000880,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.223, 43.0271, NULL), NULL, NULL)",2,38
881,Berger,Rose,rose.berger881@amu.fr,0600000881,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.0902, 43.0024, NULL), NULL, NULL)",2,10
882,Deschamps,Richard,richard.deschamp882@amu.fr,0600000882,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.6865, 43.4161, NULL), NULL, NULL)",2,62
883,Lefebvre,Arthur,arthur.lefebvre883@amu.fr,0600000883,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.6622, 43.8349, NULL), NULL, NULL)",2,1
884,Dupont,Danielle,danielle.dupont884@amu.fr,0600000884,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.4691, 43.1464, NULL), NULL, NULL)",3,24
885,Lambert,Sebastien,sebastie.lambert885@amu.fr,0600000885,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.8539, 43.7023, NULL), NULL, NULL)",2,67
886,White,Stephane,stephane.white886@amu.fr,0600000886,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.4065, 43.8027, NULL), NULL, NULL)",5,37
887,Chevalier,Alain,alain.chevalie887@amu.fr,0600000887,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.2977, 43.8142, NULL), NULL, NULL)",1,63
888,Meyer,Genevieve,geneviev.meyer888@amu.fr,0600000888,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.5425, 43.7877, NULL), NULL, NULL)",5,41
889,Clement,Lina,lina.clement889@amu.fr,0600000889,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.1782, 43.281, NULL), NULL, NULL)",6,36
890,Dubois,Sylvain,sylvain.dubois890@amu.fr,0600000890,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.3355, 43.7994, NULL), NULL, NULL)",3,32
891,Lavoie,Mathilde,mathilde.lavoie891@amu.fr,0600000891,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.0841, 43.2014, NULL), NULL, NULL)",6,61
892,Rousseau,Christophe,christop.rousseau892@amu.fr,0600000892,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.4048, 43.9547, NULL), NULL, NULL)",5,3
893,Gagnon,Helene,helene.gagnon893@amu.fr,0600000893,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.1328, 43.9077, NULL), NULL, NULL)",4,62
894,Robin,Sylvain,sylvain.robin894@amu.fr,0600000894,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.7698, 43.6972, NULL), NULL, NULL)",6,16
895,Deschamps,Laura,laura.deschamp895@amu.fr,0600000895,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.9514, 43.2539, NULL), NULL, NULL)",1,67
896,Monnier,Alice,alice.monnier896@amu.fr,0600000896,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.789, 43.1319, NULL), NULL, NULL)",5,15
897,Gosselin,Rodolphe,rodolphe.gosselin897@amu.fr,0600000897,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.5579, 43.235, NULL), NULL, NULL)",2,68
898,Girard,Isabelle,isabelle.girard898@amu.fr,0600000898,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.6037, 43.0811, NULL), NULL, NULL)",6,40
899,Agostinelli,Marie,marie.agostine899@amu.fr,0600000899,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.3305, 43.1121, NULL), NULL, NULL)",4,77
900,Tremblay,Nicole,nicole.tremblay900@amu.fr,0600000900,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.2714, 43.0773, NULL), NULL, NULL)",2,54
901,Poirier,Theo,theo.poirier901@amu.fr,0600000901,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.6977, 43.129, NULL), NULL, NULL)",5,46
902,Lucas,Mathieu,mathieu.lucas902@amu.fr,0600000902,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.7478, 43.5134, NULL), NULL, NULL)",1,79
903,Martin,Patricia,patricia.martin903@amu.fr,0600000903,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.6192, 43.7626, NULL), NULL, NULL)",5,66
904,Guillaume,Alice,alice.guillaum904@amu.fr,0600000904,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.8609, 43.3452, NULL), NULL, NULL)",3,30
905,Mouse,Corinne,corinne.mouse905@amu.fr,0600000905,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.6737, 43.4667, NULL), NULL, NULL)",2,22
906,Renard,Camille,camille.renard906@amu.fr,0600000906,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.3955, 43.0697, NULL), NULL, NULL)",5,46
907,Sabreur,Thomas,thomas.sabreur907@amu.fr,0600000907,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.9856, 43.3699, NULL), NULL, NULL)",3,31
908,Machiavel,Steve,steve.machiave908@amu.fr,0600000908,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.6587, 43.568, NULL), NULL, NULL)",4,7
909,Laurent,Didier,didier.laurent909@amu.fr,0600000909,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.4797, 43.0271, NULL), NULL, NULL)",1,26
910,Fabre,Nicole,nicole.fabre910@amu.fr,0600000910,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.7144, 43.0446, NULL), NULL, NULL)",4,46
911,Moreau,Philippe,philippe.moreau911@amu.fr,0600000911,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.9226, 43.8452, NULL), NULL, NULL)",4,30
912,Thomas,Leo,leo.thomas912@amu.fr,0600000912,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.4078, 43.0263, NULL), NULL, NULL)",5,69
913,Barbier,Alexandre,alexandr.barbier913@amu.fr,0600000913,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.2452, 43.47, NULL), NULL, NULL)",6,3
914,Fabre,Thomas,thomas.fabre914@amu.fr,0600000914,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.6921, 43.514, NULL), NULL, NULL)",1,71
915,Gagnon,Rene,rene.gagnon915@amu.fr,0600000915,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.0151, 43.9547, NULL), NULL, NULL)",3,14
916,Dupuis,Daniel,daniel.dupuis916@amu.fr,0600000916,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.8177, 43.9267, NULL), NULL, NULL)",6,43
917,Rousseau,Annie,annie.rousseau917@amu.fr,0600000917,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.9568, 43.767, NULL), NULL, NULL)",4,14
918,Dubois,Victor,victor.dubois918@amu.fr,0600000918,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.4141, 43.1243, NULL), NULL, NULL)",6,59
919,Lavoie,Christelle,christel.lavoie919@amu.fr,0600000919,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.8998, 43.9204, NULL), NULL, NULL)",6,69
920,Garcia,Jacqueline,jacqueli.garcia920@amu.fr,0600000920,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.3311, 43.94, NULL), NULL, NULL)",5,58
921,Dupuis,Suzanne,suzanne.dupuis921@amu.fr,0600000921,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.679, 43.0893, NULL), NULL, NULL)",2,30
922,Boule,Marie,marie.boule922@amu.fr,0600000922,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.467, 43.5101, NULL), NULL, NULL)",2,56
923,Pelletier,Romain,romain.pelletie923@amu.fr,0600000923,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.8985, 43.1805, NULL), NULL, NULL)",3,44
924,Nedjar,Virginie,virginie.nedjar924@amu.fr,0600000924,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.7769, 43.9611, NULL), NULL, NULL)",1,65
925,Fournier,Claire,claire.fournier925@amu.fr,0600000925,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.6763, 43.7192, NULL), NULL, NULL)",6,35
926,Masson,Aureille,aureille.masson926@amu.fr,0600000926,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.6698, 43.453, NULL), NULL, NULL)",1,31
927,Guerin,Marie,marie.guerin927@amu.fr,0600000927,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.217, 43.9001, NULL), NULL, NULL)",3,49
928,Laurent,Maria,maria.laurent928@amu.fr,0600000928,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.3376, 43.6845, NULL), NULL, NULL)",6,63
929,Mouse,Nadege,nadege.mouse929@amu.fr,0600000929,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.1051, 43.8941, NULL), NULL, NULL)",5,52
930,Dumas,Evan,evan.dumas930@amu.fr,0600000930,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.6251, 43.8765, NULL), NULL, NULL)",2,22
931,Fournier,Ambrine,ambrine.fournier931@amu.fr,0600000931,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.461, 43.983, NULL), NULL, NULL)",3,65
932,Renard,Marianne,marianne.renard932@amu.fr,0600000932,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.3548, 43.5869, NULL), NULL, NULL)",1,51
933,Gagnon,Therese,therese.gagnon933@amu.fr,0600000933,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.0318, 43.1002, NULL), NULL, NULL)",6,50
